iteration,mean_reward,policy_loss,value_loss,entropy,seconds
159,0.22352377300613427,0.0008883402915671468,3.8983145356178284,4.173754915595055,2.9149885177612305
160,0.22439446366781943,-0.004867719078902155,4.177968397736549,4.1474397629499435,2.8768367767333984
161,0.2063725490196069,-0.0033327477576676756,2.233103722333908,4.142723247408867,2.8897721767425537
162,0.1780720338983043,0.00618163519538939,6.116272531449795,4.1366293132305145,2.990264415740967
163,0.18409090909090825,0.018130703450879082,2.0433931574225426,4.143455475568771,2.8158206939697266
164,0.19503398791540708,0.015526447910815477,3.801034040749073,4.153669714927673,2.941575288772583
165,0.2726810954063608,0.009722736198455095,4.352865692228079,4.170662358403206,2.8726415634155273
166,0.23569335937499888,0.0064760862733237445,5.405442092567682,4.182397812604904,2.8315601348876953
167,0.19507643884892018,0.005368686543079093,8.354456063359976,4.185149624943733,2.8470332622528076
168,0.14175488599348465,-0.004506045443122275,5.248051159083843,4.1840255707502365,2.9168477058410645
169,0.04971689895470322,0.017697945120744407,3.515669882297516,4.192529484629631,2.850226640701294
170,0.17435200668896278,0.0018640195485204458,4.127662401646376,4.189551502466202,2.8753762245178223
171,0.12392515923566802,-0.003907278791302815,3.6691057309508324,4.177093267440796,2.9077746868133545
172,-0.0007936507936505203,0.006939225364476442,2.471082767471671,4.1629848182201385,2.862011194229126
173,0.00964912280701763,-0.007860450656153262,1.5318313539028168,4.166818127036095,2.8853390216827393
174,-0.019458762886597716,-0.0022368448844645172,1.4256145851686597,4.183444261550903,2.968970537185669
175,0.004365458015267344,-0.0028487505624070764,1.0348585862666368,4.187433034181595,2.83475661277771
176,-0.009457781456953432,0.0033561502350494266,0.8755702334456146,4.179550647735596,2.8414745330810547
177,0.04615221088435301,-0.0035851693246513605,1.518370270729065,4.163756608963013,2.8608436584472656
178,0.1731643356643347,-0.005267228349111974,1.856310822069645,4.153383389115334,2.920623302459717
179,0.24340659340659235,-0.005259598605334759,6.224158383905888,4.152061492204666,2.891186237335205
180,0.2244393687707633,-0.0006678536301478744,6.802565079182386,4.164169147610664,2.9865658283233643
181,0.2630809294871791,0.007315757102333009,7.0964295119047165,4.184614151716232,2.9285314083099365
182,0.13412854889589837,0.009181705012451857,4.183862186968327,4.194104731082916,2.945570468902588
183,0.32558365758754976,0.0019847916555590928,10.696791149675846,4.178098797798157,2.91261625289917
184,0.26303438661710027,0.00601470802212134,9.42310556024313,4.175550580024719,2.8673927783966064
185,0.007020547945205647,-0.013085777987726033,1.426118390634656,4.170208320021629,2.9625906944274902
186,0.2670302013422814,7.776358688715845e-05,5.7258386090397835,4.170124217867851,3.048994302749634
187,0.2396739130434775,0.0005983556038700044,3.864725813269615,4.162070706486702,3.0685536861419678
188,0.25392197986577086,-0.0027155656134709716,4.310305435210466,4.15256205201149,3.049487352371216
189,0.013636363636363395,0.0008178974385373294,0.7672507399693131,4.146480023860931,2.874471426010132
190,0.16483050847457542,0.0060513647040352225,2.36546809412539,4.142068803310394,2.950252056121826
191,0.1251059322033887,0.012482252554036677,10.306786395609379,4.138833716511726,2.9721245765686035
192,-0.0033789752650174323,-0.000576213700696826,1.4769795346073806,4.142128989100456,2.9428515434265137
193,0.010035211267605962,-0.004027849005069584,6.427726488560438,4.148933157324791,2.9326493740081787
194,0.025200320512820874,0.006380625301972032,6.635976865887642,4.146948993206024,2.9860305786132812
195,-0.011889097744360661,-0.010916118219029158,1.3239162573590875,4.152915596961975,2.936319351196289
196,0.042045454545454906,-0.0032094711787067354,3.182626001536846,4.157291010022163,2.894343852996826
197,0.0055743243243246456,0.007909843989182264,3.1450510136783123,4.169191405177116,2.9247851371765137
198,0.018821292775665705,-0.009013924514874816,1.6428912337869406,4.175211235880852,3.068655490875244
199,0.008131487889273623,-0.0036695118760690093,1.3962492952123284,4.180476501584053,2.929339647293091
200,0.01020768025078397,-0.016662270412780344,0.9767494220286608,4.190206781029701,2.961315631866455
201,0.09148284313725463,-0.0010936452308669686,1.5368500258773565,4.176110714673996,3.0342109203338623
202,-0.011556603773584662,-0.007220572209917009,0.7890751324594021,4.17469085752964,2.9272000789642334
203,0.07425650557620733,0.00014555343659594655,1.8739332742989063,4.177953943610191,2.915127754211426
204,-0.022902960526315574,0.005737337458413094,0.6863813237287104,4.176201149821281,3.0252528190612793
205,0.05536221590909126,-0.0005475666839629412,0.9808783885091543,4.167896181344986,3.159022569656372
206,0.003135313531353435,-0.017559327243361622,0.7598459646105766,4.165653824806213,3.178987979888916
207,-0.01637996941896002,-0.00016679835971444845,0.7714511267840862,4.171828627586365,3.3419156074523926
208,0.17327674897119258,0.009252710733562708,2.7050925381481647,4.155399426817894,3.1094751358032227
209,0.01232028753993644,0.004546375130303204,2.262018645182252,4.133549079298973,3.191293239593506
210,0.08071619217081855,-0.010155740368645638,1.7867145277559757,4.120389714837074,3.174903154373169
211,0.03658216783216809,-0.005754637997597456,1.278172655031085,4.101682290434837,3.2895379066467285
212,0.07641129032258052,-0.0017765676602721214,1.37842583283782,4.084125876426697,3.23160457611084
213,0.06541123778501581,0.0032183126313611865,1.610264029353857,4.067764267325401,3.2007737159729004
214,0.08098455598455584,-0.002062448940705508,1.5526728462427855,4.06070601940155,3.1255781650543213
215,0.06381048387096795,-0.007894728798419237,1.3202608581632376,4.041333869099617,3.1926424503326416
216,0.10926339285714247,0.01267075166106224,1.558521505445242,4.042898088693619,3.0700345039367676
217,0.10161290322580568,0.006641965766903013,2.654617330059409,4.046946406364441,3.1816320419311523
218,0.10487325174825107,-0.001206127693876624,1.485990023240447,4.042052716016769,3.0514919757843018
219,0.15022241992882462,0.0008685674984008074,2.3742801565676928,4.041368216276169,3.1898317337036133
220,0.1262766768292675,-0.0016187711153179407,1.7866088040173054,4.029314607381821,3.2272534370422363
221,0.019823619631902198,0.0008538875263184309,1.5692258961498737,4.011806339025497,3.172090768814087
222,0.09290123456790075,-0.0015815505175851285,1.234714314341545,3.9954366013407707,3.1455769538879395
223,0.1838451557093418,0.020683148584794253,2.62013516202569,3.9842964112758636,3.2709124088287354
224,0.13057725694444355,0.0021968516521155834,2.321901421993971,3.9951269030570984,3.1373209953308105
225,0.2590303308823525,0.0068457150482572615,6.021610930562019,4.003621488809586,2.8808653354644775
226,0.20048076923076869,0.004227153665851802,4.106259532272816,3.991947367787361,2.871629238128662
227,0.1884615384615376,0.012344009446678683,6.363709405064583,3.9720153212547302,2.9598286151885986
228,0.22106164383561547,0.02234129683347419,5.599344439804554,3.971234865486622,2.809129238128662
229,0.04275332225913559,0.015796587453223765,4.758917294442654,3.98874119669199,2.813213586807251
230,0.21524122807017496,0.019808375334832817,7.492346178740263,3.985966607928276,2.8372302055358887
231,0.35620437956204537,0.00828797506983392,9.920599982142448,3.9845941960811615,2.8147802352905273
232,0.29964933993399484,0.00797386234626174,16.53450083732605,3.9881176352500916,2.845896005630493
233,0.4110981308411237,0.009554111224133521,15.2534554079175,3.986747235059738,2.9266936779022217
234,0.32777377521613954,-0.004149062529904768,11.626453936100006,3.9796260818839073,2.935671806335449
235,0.42703373015873214,-0.005458206724142656,8.733479604125023,3.968959391117096,2.9167678356170654
236,0.18935185185185083,0.04102576500736177,9.410648077726364,3.986008919775486,2.9292049407958984
237,0.1332089552238796,0.002295762882567942,6.231229841709137,4.004992879927158,2.823133945465088
238,0.35737737341772263,0.009806526533793658,10.454380258917809,4.010065108537674,2.9125912189483643
239,0.16720276872964074,0.01125653411145322,6.169874977320433,3.9994888603687286,2.8824799060821533
240,0.25511363636363565,0.006230859260540456,10.990016147494316,4.001541420817375,2.9118425846099854
241,0.41136363636363804,0.0006847225595265627,17.699195086956024,3.9946548342704773,2.8042049407958984
242,0.22327586206896513,0.014710990595631301,8.388191014528275,4.008446849882603,2.8380627632141113
243,-0.012359775641025422,-0.0056076006148941815,3.923188821412623,4.025577500462532,2.7939417362213135
244,0.2562703583061881,0.004188229679130018,8.491402491927147,4.042582303285599,2.898096799850464
245,0.013224637681159397,0.010455979849211872,4.0743142403662205,4.050877436995506,2.931605339050293
246,0.31746183206106954,0.010965500201564282,5.507027938961983,4.064281344413757,2.8835527896881104
247,0.22552083333333242,-0.002910977171268314,3.3980634436011314,4.0854771584272385,3.0533607006073
248,-0.0026479750778814885,0.013662505079992115,1.3821597788482904,4.095427364110947,3.003206968307495
249,0.3134352189781024,0.010323326627258211,12.04293042421341,4.100606203079224,2.9478111267089844
250,0.1911490683229804,0.06497747905086726,6.236814379692078,4.1059106439352036,3.063192844390869
251,0.09531249999999905,0.0036115022958256304,5.728618904948235,4.117765441536903,3.0286548137664795
252,0.2148320895522382,-0.005075740220490843,4.890756856650114,4.141975224018097,3.1005241870880127
253,0.29950284090909113,-0.001998960680793971,11.793482974171638,4.14563050866127,2.9498884677886963
254,0.23523787313432737,-0.002122050558682531,5.581370137631893,4.145694047212601,2.9269731044769287
255,0.24031723484848386,-0.001085555093595758,8.076769232749939,4.1409318298101425,2.9027726650238037
256,0.3448398576512466,0.0020983111462555826,10.902211986482143,4.14804470539093,2.9794178009033203
257,0.26584214501510517,0.0002800876973196864,7.789230216294527,4.156668156385422,3.033167839050293
258,0.257614436619718,-0.0025240344693884254,9.113578088581562,4.1636276841163635,2.967320203781128
259,0.08545994065281821,0.00734225963242352,8.70247382670641,4.155764326453209,3.2647511959075928
260,0.05024038461538376,-0.0005519172409549356,3.533623704686761,4.152298271656036,2.8837835788726807
261,0.36136811023622095,0.007396546250674874,9.945136711001396,4.146294504404068,2.9136757850646973
262,0.09997866894197852,0.006239825452212244,4.71547320112586,4.149375915527344,2.946197271347046
263,0.28688099041533527,-0.0007773312390781939,6.897438883781433,4.169269070029259,2.9967024326324463
264,0.3200268817204303,0.0025849248631857336,3.9869931414723396,4.1917677372694016,2.924957513809204
265,0.295903716216216,-5.460000829771161e-05,9.072988964617252,4.209844559431076,2.942077398300171
266,0.39867021276596,-0.00040733139030635357,17.836766958236694,4.222508281469345,2.930935859680176
267,0.37803758741258897,0.014302463503554463,6.641440220177174,4.211503639817238,2.9304797649383545
268,0.23804086538461536,-0.004914526361972094,7.334518417716026,4.210926756262779,2.995373010635376
269,0.07490671641790954,-0.0031883620540611446,6.0884373635053635,4.216899544000626,2.9085123538970947
270,0.14739583333333237,0.0023181201540865004,7.619452089071274,4.220858201384544,2.865487813949585
271,0.23854166666666596,-0.002519842062611133,4.465474355965853,4.216016456484795,3.0397167205810547
272,0.4048894557823143,0.00011583743616938591,13.685524120926857,4.210569426417351,3.0047943592071533
273,0.30157710280373884,0.0014684936904814094,14.89836910367012,4.209596663713455,3.1308748722076416
274,0.09795185810810716,0.0018257945775985718,6.084305964410305,4.238373190164566,3.151782512664795
275,0.14494636963696278,0.00862807291559875,5.172425102442503,4.261981680989265,3.2744028568267822
276,0.1571512539184943,0.004007134935818613,4.5731453243643045,4.233412891626358,3.3006114959716797
277,0.2636853448275856,-0.0022306309547275305,10.923309467732906,4.231434002518654,3.1620824337005615
278,0.3557291666666679,0.005518145568203181,7.180121012032032,4.238346427679062,3.1114003658294678
279,0.32769160583941737,-0.009337056137155741,6.052862349897623,4.2215529680252075,3.0229134559631348
280,0.28141835016835043,0.002403294376563281,10.51268194615841,4.211665004491806,3.0723369121551514
281,0.3610655737704928,-0.007940498617244884,11.406917326152325,4.197728231549263,3.097156524658203
282,0.29590371621621614,0.00501904368866235,15.56737470626831,4.1891720443964005,3.0820248126983643
283,0.3438920454545464,0.002360851620323956,10.304904960095882,4.19451317191124,3.419487237930298
284,0.2814183501683513,0.00785470858681947,6.3377571776509285,4.21650168299675,3.1786561012268066
285,0.3647307073954991,0.001960401132237166,11.892697006464005,4.2224724143743515,3.4149608612060547
286,0.11777003484320456,-0.0030341000529006124,8.059044167399406,4.221892297267914,3.118490219116211
287,0.2821331521739133,-0.001459440478356555,14.536161661148071,4.221709117293358,3.2435812950134277
288,0.2787878787878787,0.00038482280797325075,12.467523343861103,4.233235612511635,3.2041873931884766
289,0.1502224199288245,0.0034811380901373923,9.24254010617733,4.238451227545738,3.0962820053100586
290,0.0758440514469444,0.003465913236141205,6.313623487949371,4.231840267777443,3.004573106765747
291,0.3025524809160313,-0.000927659566514194,17.1537377089262,4.211410969495773,3.034006118774414
292,0.03469827586206832,-0.0006146989180706441,3.3251006342470646,4.17857164144516,2.906052827835083
293,0.29936102236421885,-0.0019282536813989282,8.91689831763506,4.17450775206089,3.076679229736328
294,0.18682255244755153,-0.003813277930021286,4.758052743971348,4.195207417011261,3.0622010231018066
295,0.30910050675675693,0.0009149587131105363,10.777118891477585,4.219533637166023,3.123131036758423
296,0.2297483766233757,0.0004725210601463914,9.67003671079874,4.2200493812561035,3.3917863368988037
297,0.3132892491467582,-0.007904165657237172,7.639403432607651,4.190863654017448,3.2840123176574707
298,0.4112206375838946,0.010031841724412516,9.629069991409779,4.1756561398506165,3.2654740810394287
299,0.24753113879003458,0.0025555704487487674,11.693065784871578,4.164630472660065,3.2849106788635254
300,0.10204741379310245,0.0002519225818105042,9.167803883552551,4.162884771823883,3.2242653369903564
