iteration,mean_reward,policy_loss,value_loss,entropy,seconds
24,0.014468864468864742,-0.06605333834886551,1.3109058141708374,4.260982990264893,2.5467848777770996
25,0.013636363636363814,-0.04418722540140152,1.3354723453521729,4.261081695556641,2.586141347885132
26,-0.016888297872340387,-0.13046886026859283,0.9677367806434631,4.26112699508667,2.76676869392395
27,-0.005873493975903529,-0.11914703249931335,0.9021701812744141,4.261079788208008,2.7442219257354736
28,0.016853632478632835,0.003120753914117813,1.7641665935516357,4.260965347290039,2.4835519790649414
29,0.00048231511254025303,0.12280957400798798,1.2413907051086426,4.260887145996094,2.626377582550049
30,0.004865771812080637,-0.11641134321689606,1.1788346767425537,4.260901927947998,2.698316812515259
31,-0.00885416666666659,-0.09390132874250412,1.1439807415008545,4.260836124420166,2.7016184329986572
32,-0.010053453947368318,0.023282794281840324,1.1735994815826416,4.260721683502197,2.6636297702789307
33,0.007758620689655353,0.011400258168578148,1.1147453784942627,4.260653972625732,2.589035749435425
34,0.008078063241106936,-0.09266509115695953,1.4338841438293457,4.260604381561279,2.594843864440918
35,0.00813148788927356,-0.06649130582809448,1.2580628395080566,4.260517120361328,2.7216570377349854
36,0.01792452830188707,0.026049986481666565,1.5404250621795654,4.260386943817139,2.6444854736328125
37,0.007388316151202886,-0.07097172737121582,1.1358357667922974,4.26029634475708,2.730323314666748
38,0.023031496062992485,-0.16453061997890472,1.385515809059143,4.260165691375732,2.829664945602417
39,0.00813148788927356,-0.1982308030128479,1.2359989881515503,4.259948253631592,2.69614577293396
40,0.02335526315789506,-0.11880811303853989,1.2223514318466187,4.259641170501709,2.6705689430236816
41,0.012410071942446312,-0.07324854284524918,1.1599633693695068,4.259298801422119,2.7011218070983887
42,0.03573841698841733,0.02386420965194702,1.6241389513015747,4.2589545249938965,2.5808565616607666
43,0.015645559210526582,-0.052332088351249695,1.0296576023101807,4.258670330047607,2.95428204536438
44,-0.0001597444089455048,0.0022268109023571014,0.9613602757453918,4.258390426635742,2.733027219772339
45,0.01081560283687972,0.10839839279651642,1.0786254405975342,4.258147716522217,2.6670639514923096
46,0.012410071942446381,0.05789368972182274,1.147446870803833,4.258006572723389,2.6410815715789795
47,-0.0035493827160492618,0.011716021224856377,0.9419192671775818,4.257924556732178,2.6537058353424072
48,0.02511120996441317,-0.005453523248434067,1.1956874132156372,4.257869720458984,2.6647493839263916
49,0.0203981164383565,0.0459102988243103,1.0885398387908936,4.2578349113464355,2.6745572090148926
50,0.015266393442623259,-0.05571949481964111,1.038038730621338,4.257842540740967,2.7433888912200928
51,0.016027227722772586,-0.004007032141089439,1.0764082670211792,4.257819652557373,2.6956377029418945
52,0.025111209964413163,-0.0848756730556488,1.3041716814041138,4.257802486419678,2.661789894104004
53,0.026461330935252155,-0.029288318008184433,1.2486422061920166,4.257736682891846,2.665273904800415
54,0.02723941368078211,-0.05265789106488228,1.0818471908569336,4.257667064666748,2.6950254440307617
55,0.024402866242038412,-0.0748341754078865,1.268619179725647,4.257578372955322,2.83034348487854
56,0.021228448275862316,0.021400826051831245,1.2814515829086304,4.25745964050293,2.6587648391723633
57,-0.00020529197080277391,-0.04078212380409241,1.2267142534255981,4.257380962371826,2.7288920879364014
58,0.03316761363636401,-0.06898237764835358,1.349008321762085,4.257290363311768,2.6182312965393066
59,-0.0035493827160492965,-0.046204034239053726,0.8805347681045532,4.257175922393799,2.8305559158325195
60,0.007183689024390349,0.05677933990955353,0.9112542867660522,4.25705099105835,2.8715100288391113
61,0.036582167832168194,-0.10109104216098785,1.297598958015442,4.256986141204834,2.628657341003418
62,0.030643812709030445,-0.11448843032121658,1.1576159000396729,4.256860256195068,2.697381019592285
63,0.03895750988142328,-0.05123936012387276,1.6069629192352295,4.256680965423584,2.6653711795806885
64,0.014889705882353239,-0.02453351393342018,1.0636578798294067,4.256496429443359,2.940737009048462
65,0.031180037313433204,0.08054313063621521,1.4984519481658936,4.256322860717773,2.6084938049316406
66,0.03786764705882389,-0.11058628559112549,1.4940701723098755,4.2562336921691895,2.5781424045562744
67,0.004515050167224198,0.027005672454833984,1.0318292379379272,4.25609016418457,2.736907958984375
68,0.0316713483146071,0.08680181950330734,1.46989107131958,4.255988597869873,2.8431296348571777
69,0.007020547945205591,0.0021314211189746857,1.1161792278289795,4.255970478057861,2.758040189743042
70,0.0292509191176474,-0.06582217663526535,1.4373964071273804,4.255960941314697,2.651167392730713
71,0.019987201365188046,0.06773063540458679,1.0956153869628906,4.255917072296143,2.7639682292938232
72,0.011607142857143095,-0.011811282485723495,0.9129608273506165,4.255943775177002,2.7454023361206055
73,0.006212235649547088,-0.0442475900053978,0.9209945797920227,4.25596809387207,2.7344064712524414
74,0.03516435986159205,0.033019814640283585,1.18833589553833,4.25596809387207,2.6998865604400635
75,0.04414206642066456,-0.1208258867263794,1.4679501056671143,4.255998134613037,2.681400775909424
76,0.03385903426791311,-0.20627307891845703,1.0926250219345093,4.255946636199951,2.720052480697632
77,0.0512984154929581,0.007449261844158173,1.458006739616394,4.25576639175415,2.6465518474578857
78,0.02723941368078211,0.0018637403845787048,0.9843047261238098,4.255619525909424,2.6925504207611084
79,0.01232028753993644,-0.005077637732028961,1.497898817062378,4.255500793457031,2.811436653137207
80,0.043612132352941514,-0.00209929421544075,1.3720546960830688,4.255403518676758,2.899904727935791
81,0.039508928571428924,-0.08754289150238037,1.3009096384048462,4.255321025848389,2.701733350753784
82,0.02849506578947402,0.04653927683830261,1.0671935081481934,4.255195617675781,2.9116101264953613
83,0.020936532507740163,0.029712717980146408,0.9335830211639404,4.255131244659424,2.8213002681732178
84,0.04256386861313905,-0.005931343883275986,1.3520615100860596,4.255107402801514,2.7152304649353027
85,0.023355263157895094,-0.06174334138631821,1.1080043315887451,4.255092620849609,2.7490475177764893
86,0.0471532534246579,-0.07500053942203522,1.260141134262085,4.255046844482422,2.769216775894165
87,-0.0020717270194983662,-0.09704260528087616,1.1970555782318115,4.254964828491211,2.864816665649414
88,-0.0031508264462809426,0.10364069044589996,0.8485707640647888,4.254833698272705,2.7983286380767822
89,0.02830748175182518,0.016283772885799408,1.2525122165679932,4.254800796508789,2.6320061683654785
90,0.021690031152648302,0.06315936148166656,0.9897699952125549,4.254794597625732,2.753328561782837
91,0.041811056105610915,-0.1266421228647232,1.3172889947891235,4.254842281341553,2.831009864807129
92,0.07045454545454544,-0.028358228504657745,1.9040381908416748,4.25480318069458,2.5362696647644043
93,0.0368431528662424,0.08666310459375381,0.9861916303634644,4.254760265350342,2.734830141067505
94,0.056250000000000355,-0.07832500338554382,1.6439365148544312,4.254790782928467,2.5942232608795166
95,0.07361111111111088,-0.09801264107227325,1.864833116531372,4.254771709442139,2.5514540672302246
96,0.0021984011627909886,-0.17619654536247253,1.377855896949768,4.254697322845459,2.8488452434539795
97,0.030692379182156074,-0.024891778826713562,2.511291265487671,4.254518508911133,2.6123666763305664
98,0.011607142857143185,-0.0389828234910965,2.7356159687042236,4.254350185394287,2.5857460498809814
99,0.030643812709030445,-0.020405208691954613,1.9229851961135864,4.254186153411865,2.6713943481445312
100,0.06837284482758531,-0.02556159347295761,2.431173086166382,4.254032135009766,2.643709897994995
101,0.056772575250836406,-0.15558651089668274,1.4784159660339355,4.253886699676514,2.654409646987915
102,-0.011794354838709439,0.05178244784474373,2.137998342514038,4.253661632537842,2.720633029937744
103,0.053789370078740344,0.02409406006336212,1.8147740364074707,4.253501892089844,2.733698844909668
104,0.029423945783132885,-0.03699478134512901,0.8723034858703613,4.253383636474609,2.695747137069702
105,0.008131487889273675,-0.0800381600856781,2.1218225955963135,4.253262042999268,2.7157931327819824
106,0.036582167832168076,-0.09857381880283356,2.062248706817627,4.253106594085693,2.6985507011413574
107,0.016411423841059897,0.03499221429228783,2.316183090209961,4.252910137176514,2.7655060291290283
108,0.04361213235294122,-0.14238837361335754,2.1964213848114014,4.252765655517578,2.818941354751587
109,0.00926573426573434,-0.15190806984901428,3.1670684814453125,4.252547740936279,2.7431392669677734
110,0.013774271844660539,0.07378800213336945,1.81535005569458,4.252254962921143,2.764981508255005
111,0.05219155844155881,0.03355571627616882,1.2891311645507812,4.25205659866333,2.731275796890259
112,0.003476821192053254,-0.07525737583637238,2.545309066772461,4.251911640167236,2.747673988342285
113,0.031180037313433204,-0.01970577985048294,1.6409838199615479,4.251739501953125,2.6496832370758057
114,0.02966804979253116,0.01669156365096569,2.5361874103546143,4.251582622528076,2.765873908996582
115,0.013224637681159767,-0.08322224766016006,2.146972417831421,4.25146484375,3.0607972145080566
116,0.05129841549295775,-0.0298912450671196,1.9855191707611084,4.25131368637085,3.240069627761841
117,0.02081185567010315,-0.014675766229629517,2.5741147994995117,4.25116491317749,2.8302161693573
118,0.027377717391304693,0.07032062858343124,1.8218622207641602,4.2510294914245605,2.7458393573760986
119,0.01718750000000037,-0.0018610786646604538,1.676133155822754,4.250965118408203,2.7033867835998535
120,0.01792452830188699,-0.0964278131723404,2.6341538429260254,4.250916004180908,2.7227747440338135
121,-0.00945778145695339,0.030405111610889435,2.1834423542022705,4.250816822052002,2.671494722366333
122,-0.00968208092485523,0.036162108182907104,1.965756893157959,4.250757694244385,2.780634641647339
123,0.0237896126760566,0.06513787060976028,2.1133105754852295,4.250739574432373,2.616861581802368
124,0.012680288461538805,-0.05570824444293976,1.4326505661010742,4.250776767730713,2.691074848175049
125,0.0055743243243246456,-0.050950996577739716,1.9791381359100342,4.250783920288086,2.6813149452209473
126,0.020811855670103414,0.11700963973999023,1.9151721000671387,4.250767230987549,2.781691074371338
127,0.014889705882353287,-0.11796537041664124,1.7303745746612549,4.250838756561279,2.823287010192871
128,-0.01374211356466854,-0.017324328422546387,1.9550080299377441,4.250833511352539,2.6887314319610596
129,-0.00824244966442927,-0.019013546407222748,2.2403578758239746,4.250827312469482,2.772270441055298
130,0.0041666666666669815,0.1285012662410736,1.6284348964691162,4.250816822052002,2.6242642402648926
131,0.01660447761194063,-0.15511861443519592,2.0265958309173584,4.250911235809326,2.614354372024536
132,-0.005384948096885544,-0.11086428165435791,1.8819425106048584,4.25089693069458,2.9697425365448
133,-0.0011075949367085754,0.05944649130105972,1.6691173315048218,4.250814437866211,2.8972253799438477
134,-0.014013364779873977,-0.001910615712404251,1.6427545547485352,4.250785827636719,2.951435089111328
135,0.010035211267605657,0.028960872441530228,2.70823335647583,4.250772953033447,2.90136456489563
136,-0.021350671140939373,-0.07385518401861191,1.8185080289840698,4.250795364379883,2.8627593517303467
137,-0.003378975265017446,0.036543264985084534,2.4374642372131348,4.25077486038208,2.7547216415405273
138,-0.02415048543689298,0.1222645491361618,1.848362922668457,4.250792980194092,2.8311703205108643
139,0.002411048689138875,-0.04012148454785347,1.9549705982208252,4.250904083251953,2.686382532119751
140,-0.019181034482758402,-0.07469286769628525,1.801930546760559,4.250986576080322,2.780566692352295
141,-0.0205508474576269,0.25052380561828613,2.2343382835388184,4.25101900100708,2.6962621212005615
142,-0.005056423611110841,0.0730036273598671,1.948026418685913,4.251232147216797,2.7240982055664062
143,0.005574324324324583,0.10216400772333145,2.5101518630981445,4.25148344039917,2.801867723464966
144,-0.010932410423452525,0.004076411947607994,1.6788172721862793,4.251785755157471,2.686918020248413
145,-0.026985981308410997,-0.016068967059254646,1.9332447052001953,4.252074718475342,2.709307909011841
146,-0.001993727598566035,-0.12453874945640564,2.1599528789520264,4.252334117889404,2.686631441116333
147,-0.019734589041095665,-0.17054453492164612,1.8957542181015015,4.252492904663086,2.7650132179260254
148,-0.0043924825174822815,0.0520985871553421,2.906519651412964,4.252529621124268,2.6686580181121826
149,0.010035211267605914,-0.08402542769908905,2.8440804481506348,4.25260591506958,2.7469232082366943
150,-0.014772727272727043,0.02571486122906208,1.6087815761566162,4.252624988555908,2.555767774581909
151,-0.02161371237458172,0.10165776312351227,1.5504895448684692,4.252670764923096,2.7353343963623047
152,-0.016123466257668487,-0.01147117093205452,1.560551643371582,4.25278902053833,2.827570676803589
153,-0.014013364779873977,0.015128226950764656,1.8271842002868652,4.252899646759033,2.7360503673553467
154,-0.0205508474576269,0.05616630241274834,1.4483705759048462,4.253016948699951,2.7005035877227783
155,-0.015388086642599058,-0.08332713693380356,1.8877036571502686,4.253171443939209,2.6507744789123535
156,-0.011508899676375162,0.12962032854557037,1.7052491903305054,4.2532639503479,2.703216552734375
157,-0.012219101123595302,-0.05172766372561455,2.4012820720672607,4.253444194793701,2.667459726333618
158,-0.03170891608391586,0.04238517954945564,1.8052724599838257,4.253581523895264,2.683431625366211
159,-0.016294642857142633,0.06002268195152283,1.5312124490737915,4.2537455558776855,2.6405487060546875
160,-0.01861979166666644,0.033138878643512726,1.9345499277114868,4.253943920135498,2.707674264907837
161,-0.01287174721189567,-0.07997030019760132,2.031479835510254,4.25415563583374,2.591367483139038
162,0.009265734265734597,-0.0782468318939209,2.030972480773926,4.254299640655518,2.76015043258667
163,0.004765325670498248,0.1259607970714569,2.488466262817383,4.2543864250183105,2.6556718349456787
164,0.007388316151202955,0.00025412067770957947,2.251563310623169,4.254551410675049,2.8463096618652344
165,-0.005873493975903399,0.051873091608285904,2.1594467163085938,4.254711627960205,2.656954050064087
166,0.002796052631579247,0.061336152255535126,1.9531445503234863,4.25490140914917,2.67718505859375
167,0.0017915309446256992,0.03670637309551239,2.07619571685791,4.255122661590576,2.673959255218506
168,-0.02187499999999977,0.024174988269805908,1.2403513193130493,4.2553534507751465,2.6547210216522217
169,-0.014772727272727043,-0.045446764677762985,2.194640636444092,4.255588054656982,2.6236789226531982
170,-0.006357020547944938,-0.03777124732732773,2.1133992671966553,4.255778789520264,2.750948190689087
171,-0.012639776357827238,0.01988665945827961,1.730717420578003,4.255935192108154,2.755789041519165
172,-0.001993727598566028,-0.05290723592042923,1.5082873106002808,4.2560954093933105,2.6097757816314697
173,-0.020280612244897744,-0.10855531692504883,1.78975510597229,4.256214618682861,2.69907808303833
174,-0.0273931226765797,-0.017510490491986275,1.8133509159088135,4.256262302398682,2.5867161750793457
175,-0.0016411870503594372,-0.16214561462402344,1.9425357580184937,4.2563042640686035,2.629437208175659
176,-0.02161371237458172,0.05940912663936615,1.669372320175171,4.256242752075195,2.706530809402466
177,-0.005711206896551459,-0.010710135102272034,2.2266125679016113,4.25623893737793,2.7444515228271484
178,-0.01776315789473662,0.06610438227653503,1.6878143548965454,4.256236553192139,2.6443371772766113
179,-0.014772727272727043,-0.015700239688158035,1.6924841403961182,4.256289958953857,2.617974281311035
180,-0.019101331360946522,0.03575294464826584,1.6964317560195923,4.256337642669678,2.805250644683838
181,-0.026297169811320527,-0.07384688407182693,1.4924105405807495,4.256415843963623,2.8497064113616943
182,-0.00020529197080262646,-0.1794547289609909,1.936950922012329,4.256446838378906,2.6565279960632324
183,-0.03288230240549806,-0.14857639372348785,1.6527656316757202,4.256364822387695,2.7548956871032715
184,-0.025830696202531422,0.03182484209537506,1.5129868984222412,4.256201267242432,2.7913012504577637
185,-0.02187499999999977,-0.08625401556491852,2.059481620788574,4.2560858726501465,2.7032430171966553
186,0.0008064516129035123,0.04635411500930786,2.2172372341156006,4.25593376159668,2.6590416431427
187,-0.00405701754385943,-0.09800823777914047,2.2363619804382324,4.255839824676514,2.6682708263397217
188,-0.012359775641025394,0.11436694860458374,1.7694382667541504,4.2556986808776855,2.7684502601623535
189,-0.015081521739130205,-0.12563984096050262,1.543068528175354,4.25565767288208,2.6853318214416504
190,-0.018050699300699073,-0.03842606768012047,1.6155213117599487,4.255547046661377,2.6952548027038574
191,-0.008242449664429283,0.06085611507296562,1.641266107559204,4.255431652069092,2.6618454456329346
192,-0.006994047619047382,-0.026945602148771286,1.5953575372695923,4.255378246307373,2.7489702701568604
193,-0.005056423611110827,0.10179275274276733,1.7715879678726196,4.25532341003418,2.6853156089782715
194,-0.008854166666666403,0.09092699736356735,1.7946406602859497,4.255350589752197,2.834909677505493
195,-0.01383272058823507,0.08210095763206482,1.322596788406372,4.255448818206787,2.821730613708496
196,-0.026064668769715867,0.047181084752082825,1.6776916980743408,4.255603313446045,2.678696632385254
197,-0.001286101083032247,-0.09390851855278015,2.5023326873779297,4.25577974319458,2.6294095516204834
198,0.0016496282527884041,0.089017853140831,1.7598110437393188,4.255889415740967,2.664581298828125
199,-0.016592526690391234,-0.00809478759765625,1.6640570163726807,4.256058216094971,2.664147138595581
200,-0.011508899676375162,0.024771947413682938,1.2517584562301636,4.256216526031494,2.8427493572235107
201,-0.023904220779220553,-0.09540195018053055,1.2532577514648438,4.256385326385498,2.8242907524108887
202,0.010424028268551568,0.026975590735673904,1.3529841899871826,4.2564849853515625,2.9365477561950684
203,-0.005384948096885544,-0.0642981007695198,1.4396355152130127,4.256601810455322,2.8645482063293457
204,-0.014550781249999771,0.03884543105959892,1.3515664339065552,4.256673812866211,3.081632614135742
205,-0.01776315789473662,-0.0832357332110405,1.1766767501831055,4.256774425506592,2.8737199306488037
206,-0.015081521739130205,0.05195102095603943,1.2456839084625244,4.256818771362305,2.89882755279541
207,-0.005711206896551459,0.0051579549908638,1.4630581140518188,4.256902694702148,2.890023708343506
208,-0.0033789752650173906,0.08363191783428192,1.5283432006835938,4.256991863250732,2.8697330951690674
209,-0.025358280254776842,0.05591847747564316,1.204630732536316,4.257136821746826,2.8428092002868652
210,-0.020008532423207964,0.0724901556968689,1.5004664659500122,4.2573161125183105,2.7595903873443604
211,-0.014772727272727043,-0.10675098747015,1.6967777013778687,4.257537364959717,2.592134475708008
212,-0.011221590909090674,0.1193227767944336,1.7237799167633057,4.2576727867126465,2.5049240589141846
213,-0.019734589041095665,0.06280460953712463,1.4697165489196777,4.2578816413879395,2.6427037715911865
214,-0.02511980830670904,0.04752789065241814,1.5655118227005005,4.258121967315674,2.7639193534851074
215,-0.003250773993807765,-0.03279634192585945,1.5087260007858276,4.25838041305542,2.8412764072418213
216,-0.01221910112359526,-0.03769788146018982,1.3816275596618652,4.258601665496826,2.8027703762054443
217,-0.005711206896551452,0.01488601416349411,1.2398228645324707,4.258785247802734,2.762704849243164
218,-0.010201149425287121,-0.061138831079006195,1.2244473695755005,4.258970260620117,2.714465379714966
219,0.017041198501873016,0.10560257732868195,1.3027127981185913,4.259105205535889,2.59981632232666
220,-0.003719190140844794,-0.06875303387641907,1.2906991243362427,4.259308338165283,2.595139503479004
221,0.0031839622641511864,-0.02311713993549347,1.289780616760254,4.259452819824219,2.6964328289031982
222,-0.00439248251748224,0.020903492346405983,1.162042498588562,4.259576797485352,2.6470324993133545
223,-0.014772727272727043,0.14197741448879242,1.214841604232788,4.259711742401123,2.5844969749450684
224,-0.02000853242320797,0.05693909898400307,1.1788623332977295,4.259939193725586,2.7388062477111816
225,0.007230392156863014,0.014216629788279533,1.7077250480651855,4.260193347930908,2.674596071243286
226,-0.003719190140844801,-0.06578335911035538,1.46625554561615,4.260444164276123,2.711402416229248
227,-0.012077974276527095,0.04681364446878433,1.2232656478881836,4.260635852813721,2.7479357719421387
228,-0.01918103448275841,0.033104635775089264,1.5490431785583496,4.2608489990234375,2.7091264724731445
229,-0.01122159090909066,-0.013774203136563301,1.282160758972168,4.261072635650635,2.6644396781921387
230,-0.005056423611110841,0.017437554895877838,1.2752244472503662,4.261275768280029,2.641265869140625
231,-0.008242449664429283,-0.21103204786777496,1.2839937210083008,4.261478900909424,2.667057514190674
232,-0.008854166666666403,0.06884117424488068,1.1197504997253418,4.261531352996826,2.671600103378296
233,-0.0012861010830322124,-0.12097301334142685,1.554025650024414,4.261632442474365,2.710984945297241
234,-0.03226156069364139,0.007542511448264122,1.686373233795166,4.261651992797852,2.810126781463623
235,0.006811523437500281,-0.09542938321828842,1.5415198802947998,4.261684894561768,2.6323702335357666
236,0.0016496282527883972,0.03495282679796219,1.2433022260665894,4.261662006378174,2.79272723197937
237,-0.01718197879858635,-0.08044811338186264,1.296875,4.261676788330078,2.86248779296875
238,-0.004725609756097295,-0.012998845428228378,1.2932109832763672,4.261643886566162,2.9711973667144775
239,-0.024395161290322355,-0.06197565048933029,0.9535368084907532,4.261617183685303,3.160784959793091
240,0.002028917910448066,-0.024559857323765755,1.4493556022644043,4.261560440063477,2.8953216075897217
241,-0.005384948096885544,-0.07544814050197601,1.4188028573989868,4.261503219604492,2.938396692276001
242,-0.012639776357827238,0.050220102071762085,1.2269741296768188,4.26140832901001,2.965012550354004
243,0.004365458015267455,0.09802555292844772,1.2119371891021729,4.2613677978515625,2.925034284591675
244,-0.036586850649350425,-0.13710156083106995,1.4551715850830078,4.261406421661377,2.8858513832092285
245,-0.00439248251748224,0.009108509868383408,1.0718178749084473,4.261360168457031,2.7576963901519775
246,-0.018619791666666434,0.1285017877817154,1.1497372388839722,4.26133394241333,2.825530767440796
247,-0.019181034482758402,-0.06118832156062126,1.0912697315216064,4.261409282684326,2.94343638420105
248,-0.0040570175438593885,0.05850588530302048,1.395632266998291,4.261444568634033,2.8913614749908447
249,-0.011556603773584662,0.05750083178281784,1.3000835180282593,4.2615275382995605,2.9486448764801025
250,-0.02583069620253143,-0.05755067989230156,1.15022873878479,4.26165246963501,2.895223379135132
251,-0.020819256756756527,0.015613872557878494,1.2657544612884521,4.26173734664917,2.668454885482788
252,-0.010348360655737455,-0.013828489929437637,1.3485018014907837,4.261833667755127,2.791896343231201
253,-0.0017295597484273842,-0.057811591774225235,1.8249549865722656,4.261921405792236,2.825150728225708
254,-0.004725609756097295,0.04791003838181496,1.0097631216049194,4.261973857879639,2.6696252822875977
255,-0.02415048543689298,0.002834746614098549,1.3818321228027344,4.2620625495910645,2.7631032466888428
256,-0.02415048543689298,0.01892618089914322,1.0426743030548096,4.2621541023254395,2.8351550102233887
257,0.007020547945205799,0.10244029760360718,1.6245421171188354,4.2622599601745605,2.8215646743774414
258,-0.03379237288135571,0.1157115027308464,1.1074955463409424,4.262434005737305,2.7936840057373047
259,-0.003719190140844794,-0.017304085195064545,1.1379010677337646,4.262679576873779,2.7423665523529053
260,0.006655290102389378,-0.11325264722108841,1.2299357652664185,4.262897968292236,2.8134007453918457
261,-0.020008532423207978,-0.08414828777313232,1.0843634605407715,4.263027667999268,2.8356430530548096
262,-0.020280612244897744,0.013015247881412506,1.2636630535125732,4.263098239898682,2.932339668273926
263,-0.02213455149501639,0.005311015993356705,1.255012035369873,4.263180255889893,2.797058343887329
264,-0.03206521739130412,0.03453323245048523,1.415371060371399,4.263269424438477,2.9697535037994385
265,-0.02766203703703682,0.036377694457769394,1.2341121435165405,4.2633819580078125,2.776869058609009
266,-0.003378975265017474,0.13975206017494202,1.4883744716644287,4.263518810272217,2.7243094444274902
267,0.007388316151202969,-0.07803164422512054,1.5699167251586914,4.263743877410889,2.8909060955047607
268,-0.0038461538461535714,-0.11079771816730499,1.38007652759552,4.2639031410217285,2.935478925704956
269,-0.004725609756097295,0.10161147266626358,1.2768135070800781,4.263981342315674,2.8955461978912354
270,-0.0030363475177302285,0.0653737336397171,1.0165321826934814,4.264132976531982,2.812701940536499
271,-0.01747359154929555,-0.043276309967041016,1.1623799800872803,4.2643208503723145,2.8682608604431152
272,-0.004141104294478251,-0.16900905966758728,0.8584145903587341,4.264472961425781,2.905754804611206
273,-0.04117093373493953,-0.11872503906488419,1.191341757774353,4.264504909515381,2.895132303237915
274,0.006811523437500225,0.09462562203407288,1.1724385023117065,4.264463424682617,2.86948299407959
275,0.005574324324324555,-0.10720723867416382,1.4252657890319824,4.264501571655273,2.7716822624206543
276,-0.012546641791044533,-0.0531989261507988,1.7080401182174683,4.264472961425781,2.859409809112549
277,-0.02982784431137702,-0.08283470571041107,1.0511139631271362,4.264421463012695,2.888949394226074
278,-0.03423821548821526,0.12673319876194,1.257992148399353,4.264328479766846,2.8266477584838867
279,-0.019458762886597716,-0.036100126802921295,1.4724479913711548,4.264339447021484,2.9721004962921143
280,0.011607142857143192,-0.005878478288650513,1.9389992952346802,4.264337539672852,3.101456642150879
281,-0.012546641791044574,-0.008118491619825363,1.6871094703674316,4.264342784881592,2.8398540019989014
282,-0.014816978193146197,-0.06853540241718292,1.7359139919281006,4.264350414276123,2.769305467605591
283,-0.023656351791530722,-0.06829819083213806,1.4319401979446411,4.264321804046631,2.7615604400634766
284,-0.006357020547944938,0.1581159383058548,1.4715964794158936,4.2642598152160645,2.733153820037842
285,-0.02161371237458172,0.030072011053562164,1.3168648481369019,4.2643208503723145,2.764658212661743
286,0.022070312500000265,0.0018586218357086182,2.0896902084350586,4.264406204223633,2.6855108737945557
287,-0.0030363475177302285,-0.07442609965801239,0.9455844163894653,4.264495372772217,2.7881078720092773
288,0.009265734265734597,-0.022407151758670807,0.9996416568756104,4.2645344734191895,2.752326726913452
289,-0.026064668769715867,0.10328339785337448,1.1865103244781494,4.2645649909973145,2.781208038330078
290,-0.038387223974763185,0.13759085536003113,1.1387629508972168,4.264674663543701,2.868396759033203
291,-0.01918103448275839,-0.1672084629535675,1.1724364757537842,4.2648749351501465,2.7071895599365234
292,0.01299070247933871,0.09468857198953629,1.6977863311767578,4.264953136444092,2.8658788204193115
293,-0.019181034482758402,0.05312738195061684,1.2340110540390015,4.2650980949401855,2.6963284015655518
294,-0.014148351648351425,-0.05923965200781822,1.3617442846298218,4.265273571014404,2.6415746212005615
295,-0.027212732919254433,-0.04305903613567352,1.1668602228164673,4.265401363372803,2.7209692001342773
296,-0.004725609756097295,-0.14420224726200104,1.1662241220474243,4.265498638153076,2.76460599899292
297,-0.0012861010830322124,0.049459509551525116,1.270906686782837,4.265499114990234,2.7437479496002197
