iteration,mean_reward,policy_loss,value_loss,entropy,seconds
0,-0.01805069930069919,-0.00452762094209902,1.181799529120326,4.254141837358475,3.050363302230835
1,-0.035540429042904144,-0.011954750691074878,0.924762761220336,4.253075942397118,3.0834438800811768
2,-0.010053453947368347,-0.010353749501518905,1.3478148356080055,4.256509095430374,3.1766769886016846
3,-0.0020376175548588414,-0.010788940184284002,0.9794580861926079,4.258563295006752,3.1135544776916504
4,-0.00015974440894561844,-0.004743961879285052,0.9964903779327869,4.253078460693359,3.0744314193725586
5,0.01998720136518805,0.0010028709075413644,1.1399979274719954,4.249295756220818,3.0281734466552734
6,0.0013148414985591204,-0.004325378831708804,0.8385872626677155,4.241513222455978,3.235078811645508
7,0.02039811643835652,-0.0033463557483628392,1.3026419561356306,4.231337144970894,3.0479934215545654
8,0.004944029850746413,-0.007644438126590103,0.8835309967398643,4.22307325899601,3.245922088623047
9,0.05751008064516152,0.0010195671347901225,1.8929361067712307,4.217547118663788,2.966610908508301
10,0.044142066420664546,0.001638621324673295,1.2168695479631424,4.207112342119217,3.009644031524658
11,-0.013194444444444219,0.008936136844567955,1.1403202237561345,4.200361102819443,3.0911219120025635
12,0.07098063973063957,-0.00992312078597024,1.1547361798584461,4.201734349131584,3.0708870887756348
13,0.047405660377358806,-0.002391166868619621,0.9488540999591351,4.203501150012016,3.1574652194976807
14,-0.00781710914454252,-0.007362814270891249,0.6741976216435432,4.2107261419296265,3.5011653900146484
15,0.012680288461538736,-0.00625293463235721,0.693960833363235,4.208806678652763,3.1391284465789795
16,0.04134457236842085,-0.0077266034204512835,0.8766597686335444,4.203184500336647,3.257091522216797
17,-0.0026479750778813497,0.0020804571686312556,0.9348807036876678,4.204238727688789,3.1678977012634277
18,0.028777472527472238,0.006839600275270641,1.009521092288196,4.206982538104057,3.272503137588501
19,0.03728035143769932,0.004956222081091255,1.884298773482442,4.206517666578293,3.3451004028320312
20,0.031082214765100556,-0.013961687189294025,0.903612875379622,4.20666167140007,3.0894601345062256
21,0.09601254480286708,0.012600409769220278,1.590704370290041,4.207081884145737,3.2729272842407227
22,0.014217836257310164,6.080314051359892e-05,1.0270020943135023,4.204976186156273,3.268378257751465
23,0.07386869436201743,-0.0017657953430898488,1.474009701050818,4.197666123509407,3.295133113861084
24,0.09054878048780465,0.009724477888084948,2.0190088003873825,4.190030589699745,3.30599045753479
25,0.0967176258992802,-0.014939579530619085,1.3547124993056059,4.187198042869568,3.217527151107788
26,0.006292517006802931,-0.014843236654996872,1.004107483662665,4.1917416751384735,3.2362453937530518
27,0.028919141914191385,0.0009497149148955941,0.903192974627018,4.199744716286659,3.1535353660583496
28,-0.012952646239554071,-0.010732144059147686,1.042647011578083,4.199263617396355,3.386920213699341
29,0.05024038461538456,-0.006047301460057497,1.1887993700802326,4.197162061929703,3.276806116104126
30,0.06389860139860092,-0.006241618408239447,1.7358980290591717,4.201315373182297,3.1604888439178467
31,0.03626453488372078,-0.005320012802258134,1.0176079515367746,4.201363205909729,3.1225147247314453
32,0.010035211267605955,0.0009456530387979001,0.9701446369290352,4.201590418815613,3.3068325519561768
33,0.08825301204819225,-0.009556152508594096,0.9009999241679907,4.204269513487816,3.2928032875061035
34,0.019987201365188008,-0.0002836879575625062,0.8211956061422825,4.205289706587791,3.4224417209625244
35,0.08601190476190419,-0.008993054449092597,1.4727754332125187,4.208092555403709,3.8214094638824463
36,0.13382482394366138,0.0018570767133496702,4.952329553663731,4.205205634236336,3.6468453407287598
37,0.005574324324324486,-0.007170263736043125,0.8151430324651301,4.203666672110558,3.748106002807617
38,0.04527376033057801,-0.004658362799091265,1.2904794923961163,4.210919454693794,2.850599765777588
39,0.04615221088435348,0.00058188900584355,1.053258334286511,4.2172190845012665,2.9175069332122803
40,0.037544014084507,-0.008401535800658166,1.1241421159356833,4.219558864831924,2.937656879425049
41,-0.010348360655737455,0.0016519296914339066,0.8801778703927994,4.219779655337334,3.0297069549560547
42,0.047870662460567606,-0.00027082720771431923,0.9860156048089266,4.224549204111099,2.9500908851623535
43,0.07472044728434486,-0.0013062803191132843,1.1444983873516321,4.225558623671532,2.954662799835205
44,0.10714962121212027,-0.008975844160886481,2.173788219690323,4.222912698984146,2.8065154552459717
45,0.12061877076411906,0.0009206762188114226,1.7455995064228773,4.224749192595482,2.9041311740875244
46,0.09308460076045522,0.0019477702444419265,2.006849290803075,4.224034607410431,2.855020046234131
47,0.06070015822784743,-0.002632640302181244,1.5300727672874928,4.217365279793739,3.03482985496521
48,0.11114864864864785,0.005699991015717387,1.6868819519877434,4.217096462845802,2.927161693572998
49,0.1983940972222212,0.0003300291136838496,3.030335493385792,4.217713192105293,2.86868953704834
50,0.15592672413793013,0.012294927961193025,1.9115917049348354,4.219493344426155,2.8917670249938965
51,0.11352491961414715,0.004457426781300455,2.6441350243985653,4.209306985139847,2.973099946975708
52,0.21136775362318755,-0.000994431524304673,3.377443965524435,4.205902680754662,2.9044480323791504
53,0.10926339285714248,-0.00021909328643232584,2.6015982627868652,4.2088932543993,2.95186448097229
54,0.18521825396825325,-0.004000980989076197,2.2110768370330334,4.213442176580429,2.9799575805664062
55,0.12464057507987164,-0.00952817127108574,4.114597704261541,4.214263692498207,2.991041421890259
56,0.10358306188925043,0.00447965512285009,1.4669147599488497,4.2149044424295425,2.955101728439331
57,0.12241992882562222,-0.0004879109328612685,4.109289664775133,4.204220682382584,2.957303047180176
58,0.09531249999999951,0.005853140552062541,1.998550221323967,4.194653540849686,2.9308993816375732
59,0.12163120567375812,-0.000445067067630589,2.197889070957899,4.192997246980667,2.9880521297454834
60,0.2700657894736835,0.02155054357717745,7.267142504453659,4.19033308327198,3.0250132083892822
61,0.03167134831460628,0.0041914411704055965,4.267716787755489,4.190832391381264,3.0947468280792236
62,0.138185975609755,-0.00141726533183828,3.6837150752544403,4.185620993375778,3.140745162963867
63,0.05793463611859809,0.005813576397486031,2.386423323303461,4.181312024593353,3.3212966918945312
64,0.04101985559566728,0.0036593289696611464,1.5498324278742075,4.177042081952095,3.036637783050537
65,0.11384580291970729,-0.010639756626915187,2.939231436699629,4.169401600956917,3.091123342514038
66,0.07197327044025073,0.00027071544900536537,1.3223397182300687,4.164485797286034,3.1722495555877686
67,0.015266393442622933,-0.004188774270005524,1.1393314180895686,4.165408283472061,3.540125846862793
68,0.20158547794117562,-0.009526601934339851,3.269421473145485,4.165198519825935,3.3604719638824463
69,0.1645667330677281,0.0030293763848021626,5.887768749147654,4.161292344331741,3.0184900760650635
70,0.03266509433962212,-0.0001518241479061544,1.359984883107245,4.154622092843056,3.117917537689209
71,0.20637254901960683,0.008217123453505337,6.019050277769566,4.152671381831169,3.1764984130859375
72,0.15950611888111801,0.0024202380373026244,1.8542637899518013,4.155432805418968,3.037214756011963
73,0.11014636075949312,0.003203377185855061,2.9347631204873323,4.156468883156776,3.152536153793335
74,0.18617216117216032,-0.005023359146434814,2.3535257391631603,4.15484032034874,3.0079050064086914
75,0.14245689655172328,-0.004531372571364045,3.966366082429886,4.149985581636429,3.109006643295288
76,0.11421370967741871,0.0007346627535298467,1.9414578266441822,4.148374989628792,3.1240477561950684
77,0.12110849056603709,0.0017319897306151688,2.24860673584044,4.1465698927640915,3.2155909538269043
78,0.14645110410094586,-0.0050864848017226905,1.8827594630420208,4.141296669840813,3.1910531520843506
79,0.1475792253521118,0.0038533846382051706,3.5338243544101715,4.13789464533329,3.1857244968414307
80,0.06487418831168791,-0.002654601586982608,2.742152377963066,4.139018028974533,3.198259115219116
81,0.12644927536231815,-0.001951786456629634,6.465205140411854,4.141395464539528,3.2080647945404053
82,0.1305772569444437,0.0012266827397979796,1.9140033572912216,4.139639124274254,3.206850290298462
83,-0.016592526690391234,0.004968476976500824,1.7952646147459745,4.1361799240112305,3.039114236831665
84,0.1672027687296407,-0.008091780822724104,1.6897855252027512,4.135553777217865,3.0893819332122803
85,0.192968749999999,-0.0016151877352967858,2.253758817911148,4.132022127509117,3.069209337234497
86,0.14187306501547942,-0.0026770406984724104,2.6503197699785233,4.127601891756058,3.160072088241577
87,0.04322916666666658,-0.0044053855817765,1.016616364941001,4.122205749154091,3.0720882415771484
88,0.15877365930599305,-0.006962130195461214,1.8445059526711702,4.115348368883133,3.207852602005005
89,0.12681451612903163,-0.004581957357004285,1.258157977834344,4.112534537911415,3.1445984840393066
90,0.1981870229007622,-0.003290612148703076,2.196433773264289,4.116538882255554,2.9703123569488525
91,0.1504006410256404,-0.0013368455693125725,1.269549222663045,4.116399496793747,3.096388816833496
92,0.12898706896551682,-0.0037293026107363403,1.6921808943152428,4.116999983787537,3.057077169418335
93,0.14187306501547936,-0.013029503810685128,1.3860196098685265,4.119599461555481,3.118323802947998
94,0.09822761194029812,0.0022075660817790776,2.9835701435804367,4.122634634375572,3.1187024116516113
95,0.12401433691756208,-0.012743979052174836,1.9453415125608444,4.123122408986092,3.01753306388855
96,0.1441406249999993,-0.0068100374191999435,4.596047632396221,4.124977812170982,3.0659451484680176
97,0.20663395904436785,-0.014183337363647297,7.42368571460247,4.12701453268528,3.0679502487182617
98,0.18878891050583566,-0.0015072188689373434,2.212783668190241,4.130594789981842,2.945892810821533
99,0.19481132075471624,0.0026432391023263335,4.2536303997039795,4.128384858369827,3.0440540313720703
100,0.17412280701754318,8.582317968830466e-05,1.5197886861860752,4.124373361468315,3.1566734313964844
101,0.13053278688524503,-0.0013974800240248442,2.0362918190658092,4.125203907489777,3.1587042808532715
102,0.2155048076923067,0.004545923904515803,2.6907805763185024,4.126336246728897,3.2257752418518066
103,0.13053278688524564,0.0009771574987098575,1.754158491268754,4.121862098574638,3.0299346446990967
104,0.18306159420289767,-0.004947322944644839,3.9480935148894787,4.120593503117561,3.083505392074585
105,0.17901785714285612,-0.002817935252096504,1.7938781324774027,4.123083621263504,3.039479970932007
106,0.1484540636042396,7.32453481759876e-05,2.225466364994645,4.126559317111969,3.1107048988342285
107,0.19335474308300296,-0.000311798183247447,7.005181476473808,4.131622776389122,2.9791173934936523
108,0.1832776717557243,-0.0008536803652532399,2.3231679797172546,4.130432173609734,3.036433696746826
109,0.15475543478260786,-0.0027190743130631745,6.192071810364723,4.128432214260101,3.0641796588897705
110,0.12490530303030248,-0.009863394661806524,1.7302977368235588,4.12959398329258,3.0764667987823486
111,0.16393581081081,-0.0025421842001378536,1.1684488244354725,4.126658767461777,2.9706413745880127
112,0.15699013157894678,-0.006835763459093869,1.914987651631236,4.128735527396202,3.094736337661743
113,0.11829044117646999,-0.004198485374217853,1.2179737882688642,4.137173518538475,3.1081697940826416
114,0.15475543478260786,-0.006721996469423175,1.73497524112463,4.140090718865395,2.9915874004364014
115,0.15783828382838205,0.002539578912546858,5.763580113649368,4.1395969688892365,2.9940185546875
116,0.1259814049586766,-0.007772265817038715,5.565768402069807,4.13543975353241,2.9476535320281982
117,0.17221254355400575,-0.00014185678446665406,1.894640278071165,4.129882425069809,3.0789291858673096
118,0.2500224014336909,-0.004405267012771219,5.5195236429572105,4.126618444919586,3.044668436050415
119,0.2033980582524264,-4.5462045818567276e-05,3.7674933038651943,4.122794300317764,3.090245246887207
120,0.10948343848580408,-0.011911417008377612,3.501988783478737,4.120655909180641,3.015714168548584
121,0.20801971326164767,0.006977098353672773,2.703215342015028,4.124466583132744,2.973766803741455
122,0.11701388888888806,-0.0045450954348780215,1.4256842881441116,4.130207896232605,2.9529547691345215
123,0.21309637404580037,-0.0031711316551081836,4.026048619300127,4.130867451429367,3.027440309524536
124,0.17791501976284482,-0.0010287095792591572,10.777340821921825,4.126856178045273,3.2997941970825195
125,0.13218968531468442,-0.003512502822559327,3.0552452318370342,4.124591067433357,3.349639892578125
126,0.2793839928057551,0.022535575029905885,6.742834702134132,4.118460088968277,3.256406545639038
127,0.03521634615384579,-0.003977432264946401,1.9740780219435692,4.111659303307533,2.980680227279663
128,0.08201164874551901,-0.007607928360812366,1.384975591674447,4.108910351991653,3.1542773246765137
129,0.08542325949367068,-0.0002260806504637003,2.6393838822841644,4.103961691260338,3.154853582382202
130,0.008131487889273675,-0.01375173166161403,1.3162639271467924,4.096620157361031,3.079493761062622
131,0.13584905660377275,-0.0016296355752274394,1.9692858383059502,4.0943470150232315,3.142899751663208
132,0.04101985559566745,0.0006943560438230634,1.1562369652092457,4.0908151268959045,3.0414724349975586
133,-0.007309322033898173,-0.006512890686281025,1.0034439964219928,4.091614663600922,3.003154993057251
134,0.174122807017543,-0.008430933579802513,1.6777061726897955,4.094371676445007,3.0990567207336426
135,0.08542325949367026,-0.00739156428608112,1.2862172704190016,4.09803706407547,3.2536532878875732
136,0.14235857664233525,-0.0005517478566616774,4.16469394415617,4.097752243280411,3.1805524826049805
137,0.0405125899280571,-0.0047208469186443835,0.9395726649090648,4.092000022530556,2.9673867225646973
138,0.010554245283019166,-0.010140230762772262,0.93618955463171,4.083884611725807,3.0789942741394043
139,0.16697392086330853,0.009350667824037373,2.9347694516181946,4.0810694098472595,3.055704116821289
140,0.20559098639455675,-0.0005073345964774489,7.686543852090836,4.0755534917116165,3.063169240951538
141,0.19553865131578843,-0.00543916568858549,2.729903992265463,4.072669357061386,3.1128125190734863
142,0.23569335937499916,0.009125723969191313,3.204486906528473,4.07419016957283,2.894683837890625
143,0.15153882575757496,0.0033264068188145757,2.92590120062232,4.071775868535042,2.8942549228668213
144,0.19456967213114665,-0.008085317414952442,6.782198831439018,4.065704703330994,3.009425640106201
145,0.15283171521035502,0.0046076400321908295,1.6559003815054893,4.062653884291649,3.2661898136138916
146,0.31188350340136073,-0.001843570964410901,8.472784966230392,4.0639229118824005,3.028357744216919
147,0.1070450530035327,0.00729227956617251,3.3555647768080235,4.05956457555294,3.1065287590026855
148,0.14494636963696275,-0.010548854363150895,1.696614846587181,4.055889740586281,3.1808314323425293
149,0.1613847583643114,0.0014207659987732768,2.191429004073143,4.057581573724747,3.061633586883545
150,0.172529069767441,-0.00860725378151983,3.9099993146955967,4.058624342083931,3.1683692932128906
151,0.11863339552238733,-0.009109524136874825,9.858550548553467,4.058327004313469,3.0203857421875
152,0.29628623188405834,0.0008072369091678411,13.08426809310913,4.060019224882126,3.0384435653686523
153,0.15531045751633887,-0.00217619288014248,8.966683812439442,4.058118596673012,3.231444835662842
154,0.2866254266211605,0.008591090445406735,8.215160101652145,4.0537253469228745,3.0387325286865234
155,0.08221574344023283,0.005134344566613436,6.405659107491374,4.055271148681641,3.0404770374298096
156,0.18935185185185105,-0.013539926207158715,4.047345902770758,4.055258736014366,2.8733298778533936
157,0.10559210526315763,-0.0026185286114923656,1.7169963233172894,4.06113463640213,3.0904457569122314
158,0.2935401119402983,-0.0012246748665347695,4.597978614270687,4.063424572348595,2.9151408672332764
159,0.1520161290322572,-0.014206121501047164,2.5850403159856796,4.058804899454117,2.9629030227661133
160,0.09409937888198744,0.0006150338449515402,2.372337479144335,4.053900629281998,3.103557825088501
161,0.0316713483146062,-0.00455070985481143,3.084919160231948,4.049249947071075,2.939450979232788
162,0.15120578778134966,-0.00457866454962641,2.727582298219204,4.050524458289146,2.9875473976135254
163,0.14960063897763515,-0.0008009849116206169,1.6025613117963076,4.048986300826073,2.9574105739593506
164,0.17901785714285662,-0.006618938758037984,2.146283730864525,4.046406418085098,2.984196424484253
165,0.2906250000000001,0.002249941520858556,7.67646186798811,4.043762072920799,3.1525843143463135
166,0.1868225524475516,-0.00726473773829639,2.606580004096031,4.044876351952553,3.087963819503784
167,0.1622570671378082,-0.0011545647284947336,4.44103729352355,4.044390603899956,3.0879969596862793
168,0.1648305084745752,-0.00945264837355353,2.321324858814478,4.041219785809517,3.132948637008667
169,0.26076831210191,-0.007543611689470708,6.588071905076504,4.043920010328293,3.1395316123962402
170,0.19574132492113494,-0.0018921864684671164,6.381633795797825,4.043000519275665,3.2666239738464355
171,0.17162665562913798,-0.003510146096232347,2.7726803198456764,4.041571155190468,3.336381673812866
172,0.2945707070707082,0.0015556064900010824,12.190300911664963,4.042419224977493,3.2085094451904297
173,0.24132281553397977,0.007043434074148536,15.222995460033417,4.04224468767643,3.147037982940674
174,0.15009527439024326,-0.01050442032283172,6.818481881171465,4.041014239192009,3.175452947616577
175,0.20241935483870893,0.0025151479057967663,9.505790680646896,4.048030585050583,3.0092780590057373
176,0.25021551724137875,0.006661902676569298,9.40988066419959,4.051604986190796,2.9416186809539795
177,0.16128762541805913,0.007765572867356241,5.317746527493,4.046712696552277,2.939228057861328
178,0.20455508474576206,0.004713289235951379,8.020302712917328,4.040877878665924,2.9706645011901855
179,0.12180599369085138,-0.0010030412522610277,7.327930793166161,4.037205472588539,3.020512819290161
180,0.2551136363636352,-0.00801220050198026,7.804987538605928,4.039866134524345,2.9224231243133545
181,0.11916254125412493,-0.008474913192912936,3.3687846660614014,4.039443850517273,2.9795186519622803
182,0.1142137096774184,-0.0017613802338019013,1.7717934418469667,4.043890252709389,3.0337722301483154
183,0.18612659235668708,0.002489341772161424,2.0839238576591015,4.04755662381649,3.053570032119751
